player_id,season,week,passing_yards
00-0038579,2024,18,214.0
00-0038400,2024,18,269.0
00-0039398,2024,18,241.0
00-0030565,2024,18,223.0
00-0035993,2025,8,186.0
00-0036355,2025,8,227.0
00-0035993,2025,17,107.0
00-0036389,2024,19,131.0
00-0031237,2024,20,3.0
00-0036389,2024,21,246.0
00-0039923,2025,9,143.0
00-0034771,2020,6,6.0
00-0034771,2021,16,35.0
00-0034771,2021,10,242.0
00-0034771,2023,15,3.0
00-0034771,2024,4,85.0
00-0036945,2025,10,54.0
00-0039917,2025,10,177.0
00-0036971,2025,10,158.0
00-0039150,2025,10,124.0
00-0039851,2025,10,270.0
00-0036972,2025,11,0.0
00-0023459,2025,11,116.0
00-0036389,2025,12,289.0
00-0040743,2025,12,243.0
00-0039923,2025,12,87.0
00-0034855,2025,13,194.0
00-0040691,2025,13,139.0
00-0039851,2025,13,282.0
00-0023459,2025,13,117.0
00-0036355,2025,13,151.0
00-0033077,2025,13,320.0
00-0036389,2025,13,230.0
00-0035710,2025,13,201.0
00-0033106,2025,14,309.0
00-0039918,2025,14,186.0
00-0033077,2025,14,376.0
00-0034857,2025,14,251.0
00-0029604,2025,14,162.0
00-0026498,2025,14,281.0
00-0040206,2025,14,145.0
00-0033319,2025,15,0.0
00-0035993,2025,15,0.0
00-0036212,2025,15,253.0
00-0023459,2025,15,224.0
00-0039851,2025,15,155.0
00-0039923,2025,15,250.0
00-0039398,2025,16,11.0
00-0039163,2025,16,187.0
00-0034857,2025,16,130.0
00-0023459,2025,17,168.0
00-0036355,2025,17,236.0
00-0023459,2025,18,294.0
00-0039851,2025,18,191.0
00-0026498,2025,20,258.0
00-0034869,2025,21,346.0
00-0039910,2024,9,209.0
00-0039910,2024,12,275.0
00-0039910,2024,15,226.0
00-0039910,2024,19,268.0
00-0039910,2025,5,231.0
00-0032436,2019,10,269.0
00-0032436,2020,2,256.0
00-0032436,2020,3,176.0
00-0032436,2022,14,38.0
00-0026197,2021,10,0.0
00-0026197,2022,1,0.0
00-0033319,2020,4,200.0
00-0033319,2022,11,54.0
00-0033319,2023,14,83.0
00-0033319,2024,14,0.0
00-0033319,2025,18,16.0
00-0022803,2019,14,203.0
00-0022803,2019,15,283.0
00-0039376,2024,17,218.0
00-0035264,2019,7,0.0
00-0035264,2023,17,224.0
00-0035264,2024,7,0.0
00-0035040,2019,16,117.0
00-0039917,2025,3,172.0
00-0036679,2025,18,88.0
00-0034577,2019,5,181.0
00-0034577,2019,6,227.0
00-0034577,2022,13,201.0
00-0034577,2023,2,0.0
00-0034577,2023,3,0.0
00-0034855,2025,1,167.0
00-0034855,2025,3,233.0
00-0034855,2025,6,256.0
00-0034855,2025,14,122.0
00-0034855,2023,1,173.0
00-0034855,2023,8,237.0
00-0034855,2020,2,219.0
00-0034855,2024,1,289.0
00-0034855,2024,2,185.0
00-0031345,2025,14,0.0
00-0031345,2020,2,131.0
00-0031345,2021,2,189.0
00-0031345,2022,2,154.0
00-0031345,2023,1,200.0
00-0031345,2023,3,324.0
00-0034796,2025,11,193.0
00-0034796,2021,1,235.0
00-0034796,2021,2,239.0
00-0034796,2022,1,213.0
00-0034796,2022,4,144.0
00-0034796,2023,15,171.0
00-0034796,2024,18,217.0
00-0021206,2019,5,0.0
00-0038102,2023,2,222.0
00-0038102,2023,7,230.0
00-0038102,2023,13,70.0
00-0032268,2025,3,207.0
00-0032268,2025,4,156.0
00-0032268,2025,8,213.0
00-0032268,2025,13,294.0
00-0032268,2022,7,124.0
00-0032268,2025,7,63.0
00-0032268,2021,9,0.0
00-0032268,2023,13,16.0
00-0032268,2024,7,205.0
00-0032268,2024,18,161.0
00-0032245,2019,3,0.0
00-0032245,2019,15,0.0
00-0032245,2019,17,126.0
00-0031280,2023,1,305.0
00-0031280,2022,1,295.0
00-0031280,2023,2,228.0
00-0031280,2024,13,184.0
00-0036946,2021,17,5.0
00-0035289,2025,7,0.0
00-0035289,2023,1,0.0
00-0035289,2022,13,11.0
00-0035289,2021,13,242.0
00-0035289,2022,16,355.0
00-0035289,2023,5,155.0
00-0035289,2024,1,257.0
00-0035289,2024,2,276.0
00-0028986,2019,12,0.0
00-0028986,2019,16,158.0
00-0028986,2019,17,206.0
00-0028986,2021,3,0.0
00-0028986,2022,5,8.0
00-0040398,2025,14,163.0
00-0040398,2025,17,152.0
00-0038128,2025,12,7.0
00-0039918,2024,16,334.0
00-0039918,2025,16,250.0
00-0039918,2025,6,252.0
00-0039918,2025,2,207.0
00-0036442,2021,2,207.0
00-0036442,2021,14,348.0
00-0036442,2022,2,199.0
00-0036442,2022,1,338.0
00-0036442,2022,7,481.0
00-0036442,2023,1,82.0
00-0036442,2024,3,324.0
00-0036442,2025,16,309.0
00-0036442,2025,2,76.0
00-0033537,2022,13,131.0
00-0033537,2020,2,275.0
00-0033537,2022,14,276.0
00-0033537,2022,15,161.0
00-0027939,2020,1,155.0
00-0027939,2021,10,8.0
00-0027939,2021,12,92.0
00-0027939,2021,16,61.0
00-0037013,2023,1,140.0
00-0037175,2022,14,16.0
00-0029604,2021,1,351.0
00-0029604,2019,2,230.0
00-0038128,2025,11,6.0
00-0029604,2020,1,259.0
00-0029604,2020,6,343.0
00-0029604,2020,9,220.0
00-0029604,2020,17,405.0
00-0029604,2021,2,244.0
00-0029604,2021,9,187.0
00-0029604,2021,11,341.0
00-0029604,2022,2,221.0
00-0029604,2022,6,175.0
00-0029604,2022,14,425.0
00-0029604,2022,18,225.0
00-0029604,2023,5,284.0
00-0029604,2023,8,274.0
00-0029604,2024,3,230.0
00-0029604,2024,4,238.0
00-0037013,2025,1,32.0
00-0022942,2020,2,214.0
00-0028118,2020,9,0.0
00-0028118,2022,14,47.0
00-0028118,2023,1,6.0
00-0028118,2023,5,86.0
00-0028118,2023,3,0.0
00-0028118,2024,17,83.0
00-0028118,2025,2,56.0
00-0028118,2025,12,222.0
00-0033275,2021,7,33.0
00-0033275,2022,5,60.0
00-0033275,2023,6,192.0
00-0039150,2023,2,153.0
00-0034401,2022,13,369.0
00-0034401,2022,17,240.0
00-0034401,2023,15,4.0
00-0034401,2023,17,0.0
00-0034401,2023,3,67.0
00-0034771,2019,2,112.0
00-0034771,2019,4,229.0
00-0034771,2023,19,229.0
00-0034771,2023,16,290.0
00-0034771,2024,7,215.0
00-0034771,2024,9,240.0
00-0033869,2025,8,22.0
00-0033869,2025,10,0.0
00-0033869,2025,18,259.0
00-0033869,2021,18,15.0
00-0033869,2022,1,194.0
00-0033869,2024,2,0.0
00-0033869,2024,3,3.0
00-0039732,2025,14,212.0
00-0039732,2024,17,219.0
00-0023682,2020,16,182.0
00-0038108,2023,5,22.0
00-0038108,2023,10,25.0
00-0038108,2023,12,54.0
00-0023436,2020,10,390.0
00-0036264,2025,1,188.0
00-0036264,2025,11,174.0
00-0036264,2022,1,65.0
00-0036264,2023,2,151.0
00-0036264,2024,1,260.0
00-0036197,2021,15,82.0
00-0035264,2020,4,60.0
00-0035264,2022,18,219.0
00-0035264,2022,17,365.0
00-0035264,2024,18,0.0
00-0035264,2025,8,0.0
00-0035264,2025,21,133.0
00-0039917,2024,7,14.0
00-0039917,2024,16,202.0
00-0039917,2025,7,241.0
00-0039917,2025,11,175.0
00-0026625,2019,16,0.0
00-0026625,2023,7,129.0
00-0030533,2020,5,22.0
00-0031395,2019,11,0.0
00-0033537,2019,3,351.0
00-0034855,2020,1,189.0
00-0034855,2020,10,132.0
00-0034855,2021,5,305.0
00-0034855,2021,12,247.0
00-0034855,2021,8,225.0
00-0034855,2022,11,196.0
00-0034855,2022,16,230.0
00-0034855,2023,7,275.0
00-0034855,2024,5,180.0
00-0034855,2025,7,228.0
00-0034855,2025,4,289.0
00-0038583,2024,7,82.0
00-0031345,2019,6,243.0
00-0031345,2019,9,317.0
00-0031345,2020,1,259.0
00-0031345,2021,4,165.0
00-0031345,2022,5,253.0
00-0031345,2022,13,56.0
00-0031345,2023,8,126.0
00-0031345,2025,7,0.0
00-0034796,2019,6,236.0
00-0036971,2022,1,275.0
00-0034796,2020,2,204.0
00-0034796,2021,10,238.0
00-0034796,2021,6,167.0
00-0034796,2022,5,174.0
00-0034796,2022,13,11.0
00-0034796,2023,12,177.0
00-0036971,2024,1,162.0
00-0036971,2024,4,169.0
00-0034796,2024,7,281.0
00-0034796,2024,1,273.0
00-0034796,2024,2,247.0
00-0034796,2025,10,176.0
00-0034796,2025,12,153.0
00-0034796,2025,14,219.0
00-0034796,2025,4,147.0
00-0038476,2023,18,14.0
00-0032268,2020,15,226.0
00-0032268,2021,7,0.0
00-0032268,2021,1,0.0
00-0032268,2022,6,129.0
00-0032268,2022,4,139.0
00-0032268,2022,5,147.0
00-0032268,2022,11,131.0
00-0032268,2023,18,148.0
00-0032268,2024,19,0.0
00-0032268,2025,10,213.0
00-0032268,2025,16,95.0
00-0031280,2020,12,215.0
00-0031280,2020,17,371.0
00-0031280,2021,5,206.0
00-0031280,2021,7,323.0
00-0031280,2021,1,435.0
00-0031280,2022,3,303.0
00-0031280,2022,2,252.0
00-0031280,2023,6,353.0
00-0031280,2023,15,218.0
00-0031280,2024,4,239.0
00-0031280,2024,5,165.0
00-0031280,2024,9,236.0
00-0031280,2024,1,200.0
00-0035289,2020,3,275.0
00-0035289,2023,6,329.0
00-0035289,2023,8,213.0
00-0035289,2023,9,127.0
00-0035289,2024,3,214.0
00-0035289,2024,4,130.0
00-0035289,2024,11,282.0
00-0035289,2024,12,230.0
00-0035289,2025,4,0.0
00-0035289,2025,15,22.0
00-0029665,2020,12,33.0
00-0029665,2020,4,0.0
00-0035939,2022,16,0.0
00-0033537,2019,7,308.0
00-0040398,2025,16,188.0
00-0033662,2025,4,52.0
00-0033662,2023,1,0.0
00-0033662,2022,1,64.0
00-0033662,2022,2,235.0
00-0033662,2023,4,20.0
00-0033662,2023,5,8.0
00-0033662,2024,1,0.0
00-0033537,2019,9,201.0
00-0033537,2020,1,253.0
00-0033537,2020,4,300.0
00-0033537,2023,1,154.0
00-0033537,2024,3,196.0
00-0033537,2024,4,176.0
00-0033537,2024,1,169.0
00-0037013,2021,3,160.0
00-0037013,2022,8,355.0
00-0037013,2023,5,199.0
00-0037013,2023,9,263.0
00-0022942,2019,1,333.0
00-0022942,2019,11,353.0
00-0022942,2019,14,314.0
00-0022942,2020,17,164.0
00-0022942,2020,4,190.0
00-0022942,2020,6,371.0
00-0022942,2020,13,285.0
00-0022942,2020,15,228.0
00-0022942,2020,1,363.0
00-0022942,2025,15,120.0
00-0022942,2025,16,277.0
00-0040234,2025,7,53.0
00-0037834,2025,1,277.0
00-0037834,2025,4,309.0
00-0037834,2024,1,231.0
00-0037834,2024,2,319.0
00-0033275,2020,17,95.0
00-0033275,2021,10,167.0
00-0033275,2021,12,87.0
00-0033275,2022,7,177.0
00-0033275,2023,12,56.0
00-0033275,2023,7,178.0
00-0033275,2023,8,248.0
00-0033275,2023,10,0.0
00-0039150,2023,1,146.0
00-0039150,2023,6,217.0
00-0039150,2024,2,84.0
00-0039150,2024,5,58.0
00-0039150,2024,1,161.0
00-0039150,2025,3,121.0
00-0039150,2025,4,150.0
00-0027948,2020,10,0.0
00-0027948,2022,18,29.0
00-0027948,2020,9,0.0
00-0026544,2020,16,86.0
00-0038122,2023,2,237.0
00-0038122,2024,14,101.0
00-0033869,2019,8,253.0
00-0033869,2019,14,244.0
00-0033869,2019,15,334.0
00-0033869,2020,14,267.0
00-0033869,2020,1,242.0
00-0033869,2020,13,267.0
00-0033869,2021,4,8.0
00-0033869,2021,2,0.0
00-0033869,2022,4,84.0
00-0033869,2022,2,168.0
00-0033869,2023,8,138.0
00-0033869,2024,4,2.0
00-0033869,2024,13,4.0
00-0033869,2024,18,101.0
00-0033869,2024,8,0.0
00-0033869,2025,2,32.0
00-0039732,2024,1,138.0
00-0039732,2024,5,206.0
00-0039732,2024,6,216.0
00-0039732,2024,11,307.0
00-0039732,2024,12,273.0
00-0039732,2024,13,294.0
00-0039732,2025,1,176.0
00-0039732,2025,16,352.0
00-0039732,2025,18,141.0
00-0027973,2020,5,111.0
00-0023682,2019,1,185.0
00-0023682,2019,7,282.0
00-0023682,2019,12,214.0
00-0023682,2020,1,191.0
00-0023682,2020,5,350.0
00-0023682,2021,1,13.0
00-0033958,2022,16,25.0
00-0033958,2023,7,0.0
00-0026498,2025,10,280.0
00-0026498,2025,11,130.0
00-0026498,2021,1,321.0
00-0026498,2023,2,307.0
00-0026498,2024,12,243.0
00-0036945,2022,1,121.0
00-0036945,2025,5,283.0
00-0036945,2025,6,45.0
00-0036945,2023,4,335.0
00-0035704,2021,4,113.0
00-0038108,2022,7,185.0
00-0038108,2023,13,141.0
00-0038108,2023,15,180.0
00-0038108,2023,4,57.0
00-0038108,2024,18,170.0
00-0036212,2025,8,205.0
00-0036212,2025,13,157.0
00-0036212,2021,17,205.0
00-0036212,2023,5,308.0
00-0038400,2025,15,33.0
00-0029701,2022,7,132.0
00-0036264,2021,2,0.0
00-0036264,2022,17,9.0
00-0036264,2022,12,113.0
00-0036264,2023,4,246.0
00-0036264,2023,3,259.0
00-0036264,2023,14,218.0
00-0036264,2023,1,245.0
00-0036264,2024,4,389.0
00-0036264,2024,11,261.0
00-0036264,2024,12,163.0
00-0036264,2024,13,274.0
00-0036264,2024,14,206.0
00-0036264,2025,10,176.0
00-0036264,2025,19,323.0
00-0036264,2025,3,183.0
00-0036264,2025,4,337.0
00-0036264,2025,12,139.0
00-0036264,2025,14,234.0
00-0033949,2024,18,326.0
00-0039923,2025,10,248.0
00-0022924,2020,6,162.0
00-0022924,2021,2,295.0
00-0026625,2021,7,79.0
00-0026625,2021,9,0.0
00-0026625,2021,10,85.0
00-0026625,2021,12,0.0
00-0026625,2022,4,37.0
00-0030533,2019,17,232.0
00-0030533,2020,16,11.0
00-0030533,2023,17,0.0
00-0031395,2019,12,0.0
00-0031395,2020,9,243.0
00-0031395,2021,15,194.0
00-0037324,2024,18,0.0
00-0037324,2025,18,58.0
00-0037324,2025,16,111.0
00-0037012,2022,1,164.0
00-0037012,2022,2,30.0
00-0037012,2024,17,1.0
00-0037012,2024,18,244.0
00-0036389,2025,6,283.0
00-0036389,2025,7,326.0
00-0036389,2022,1,243.0
00-0036389,2023,7,279.0
00-0036389,2024,13,118.0
00-0037077,2024,15,24.0
00-0038550,2024,11,37.0
00-0035993,2021,14,270.0
00-0035993,2022,13,187.0
00-0035993,2023,4,0.0
00-0035993,2024,4,96.0
00-0038583,2023,14,0.0
00-0038583,2023,15,5.0
00-0038583,2023,16,6.0
00-0038583,2023,11,165.0
00-0038583,2023,12,134.0
00-0038583,2024,15,18.0
00-0029263,2021,16,181.0
00-0029263,2025,4,8.0
00-0029263,2021,3,298.0
00-0029263,2022,3,184.0
00-0029263,2023,3,306.0
00-0036972,2022,7,13.0
00-0036972,2025,6,347.0
00-0036972,2024,14,220.0
00-0036972,2024,15,294.0
00-0020531,2020,10,76.0
00-0030520,2021,13,187.0
00-0023459,2025,4,200.0
00-0032156,2022,12,179.0
00-0036971,2021,2,118.0
00-0036971,2021,3,219.0
00-0036971,2021,4,204.0
00-0036971,2021,13,145.0
00-0036971,2021,15,210.0
00-0036971,2022,13,179.0
00-0036971,2022,19,288.0
00-0036971,2023,4,207.0
00-0036971,2023,5,315.0
00-0036971,2023,1,241.0
00-0036971,2024,2,220.0
00-0036971,2024,9,169.0
00-0036971,2025,2,271.0
00-0036971,2025,9,220.0
00-0036971,2025,16,279.0
00-0036971,2025,1,178.0
00-0036971,2025,3,222.0
00-0040676,2025,6,222.0
00-0040676,2025,13,141.0
00-0040676,2025,14,117.0
00-0040676,2025,1,112.0
00-0038476,2023,9,175.0
00-0038476,2023,11,246.0
00-0038476,2023,14,158.0
00-0038476,2023,8,-1.0
00-0038476,2024,15,68.0
00-0029567,2022,16,144.0
00-0034412,2019,2,198.0
00-0038582,2023,7,4.0
00-0038582,2024,15,8.0
00-0031237,2019,15,0.0
00-0031237,2020,4,276.0
00-0031237,2025,7,0.0
00-0031237,2020,3,235.0
00-0031237,2022,4,193.0
00-0031800,2023,8,175.0
00-0031800,2024,3,24.0
00-0029665,2019,15,0.0
00-0029665,2020,1,9.0
00-0029665,2020,5,0.0
00-0033873,2020,21,270.0
00-0033873,2025,15,189.0
00-0035939,2022,10,-3.0
00-0035939,2022,11,64.0
00-0033873,2024,3,217.0
00-0033662,2021,16,70.0
00-0033662,2021,8,325.0
00-0033662,2022,6,181.0
00-0033662,2023,18,30.0
00-0033662,2023,8,3.0
00-0033662,2024,10,45.0
00-0033662,2024,11,354.0
00-0033662,2024,15,214.0
00-0033662,2024,2,6.0
00-0033662,2024,16,292.0
00-0033662,2024,17,147.0
00-0033662,2025,2,0.0
00-0039163,2024,11,257.0
00-0034869,2025,4,242.0
00-0034869,2025,17,147.0
00-0034869,2022,12,164.0
00-0034869,2025,10,178.0
00-0034869,2020,2,179.0
00-0034869,2024,16,246.0
00-0038579,2024,6,227.0
00-0036433,2020,17,0.0
00-0034177,2020,16,0.0
00-0034177,2021,18,0.0
00-0034177,2023,11,33.0
00-0037834,2022,5,0.0
00-0039164,2023,1,223.0
00-0037834,2023,13,314.0
00-0037834,2024,3,292.0
00-0037834,2024,10,353.0
00-0037834,2024,14,325.0
00-0038128,2023,6,74.0
00-0027948,2020,16,143.0
00-0027948,2021,7,15.0
00-0027948,2021,18,0.0
00-0027948,2021,2,0.0
00-0027948,2021,5,41.0
00-0027948,2023,18,154.0
00-0038598,2023,9,78.0
00-0030565,2021,5,131.0
00-0030565,2022,1,195.0
00-0030565,2023,6,326.0
00-0030565,2024,17,160.0
00-0030565,2025,4,117.0
00-0030565,2025,6,174.0
00-0031503,2020,9,12.0
00-0031503,2021,1,148.0
00-0031503,2022,1,269.0
00-0031503,2023,3,101.0
00-0031503,2024,8,334.0
00-0040494,2025,3,29.0
00-0026544,2020,15,55.0
00-0038122,2023,1,115.0
00-0038122,2023,3,201.0
00-0038122,2023,10,39.0
00-0038122,2023,18,291.0
00-0039152,2024,1,127.0
00-0035282,2023,16,215.0
00-0037327,2022,6,89.0
00-0036355,2025,14,139.0
00-0036355,2025,3,300.0
00-0036355,2021,5,398.0
00-0036355,2022,7,293.0
00-0036355,2024,2,130.0
00-0036355,2025,5,166.0
00-0036355,2022,3,297.0
00-0035228,2025,3,159.0
00-0035228,2025,4,200.0
00-0035228,2025,5,220.0
00-0035228,2020,2,286.0
00-0035228,2023,10,249.0
00-0034955,2022,15,197.0
00-0034955,2023,8,42.0
00-0034955,2023,9,130.0
00-0027973,2019,14,262.0
00-0027973,2020,2,0.0
00-0027973,2021,13,229.0
00-0027973,2022,8,229.0
00-0027973,2022,9,210.0
00-0027973,2025,4,58.0
00-0027973,2025,7,60.0
00-0027973,2025,8,175.0
00-0027973,2025,3,0.0
00-0033119,2020,16,0.0
00-0033119,2020,17,0.0
00-0033119,2020,13,0.0
00-0033119,2021,2,169.0
00-0033119,2022,2,229.0
00-0033119,2022,4,234.0
00-0033119,2023,16,100.0
00-0033119,2024,2,149.0
00-0026143,2021,2,300.0
00-0036898,2024,6,0.0
00-0036898,2024,17,5.0
00-0040704,2025,2,19.0
00-0040704,2025,4,0.0
00-0040704,2025,5,190.0
00-0026498,2019,6,265.0
00-0026498,2020,12,295.0
00-0026498,2022,9,165.0
00-0026498,2023,6,226.0
00-0026498,2024,10,293.0
00-0026498,2024,1,317.0
00-0026498,2024,15,160.0
00-0035710,2025,1,272.0
00-0035710,2025,2,316.0
00-0035710,2025,14,60.0
00-0035710,2021,1,267.0
00-0038416,2024,5,0.0
00-0035710,2022,1,188.0
00-0035710,2022,2,176.0
00-0035710,2022,6,173.0
00-0035710,2023,3,137.0
00-0035710,2024,2,178.0
00-0035710,2024,7,99.0
00-0040743,2025,3,0.0
00-0040743,2025,10,282.0
00-0036945,2022,2,70.0
00-0036945,2023,16,170.0
00-0036945,2024,2,117.0
00-0036945,2024,11,0.0
00-0036264,2021,1,68.0
00-0033077,2025,3,251.0
00-0033077,2025,8,188.0
00-0033077,2025,17,307.0
00-0033077,2023,1,143.0
00-0033077,2022,1,134.0
00-0033077,2023,2,255.0
00-0033077,2024,1,179.0
00-0033077,2024,9,133.0
00-0033936,2023,6,0.0
00-0033936,2023,10,5.0
00-0035704,2019,13,134.0
00-0035704,2019,14,309.0
00-0035704,2023,4,63.0
00-0035704,2024,12,3.0
00-0026158,2025,18,0.0
00-0026158,2021,10,47.0
00-0026158,2022,1,309.0
00-0036212,2021,7,291.0
00-0036212,2021,2,13.0
00-0036212,2022,1,270.0
00-0036212,2022,3,186.0
00-0036212,2023,2,249.0
00-0036212,2023,6,262.0
00-0036212,2023,13,280.0
00-0036212,2023,16,293.0
00-0036212,2024,15,196.0
00-0029701,2020,6,366.0
00-0029701,2020,9,158.0
00-0029701,2021,7,270.0
00-0029701,2022,11,333.0
00-0029701,2023,6,76.0
00-0029701,2023,18,168.0
00-0040673,2025,5,0.0
00-0034343,2019,4,180.0
00-0021206,2019,18,174.0
00-0028986,2019,7,77.0
00-0027973,2019,6,235.0
00-0032950,2020,6,213.0
00-0032950,2020,13,79.0
00-0032950,2021,3,194.0
00-0032950,2021,5,402.0
00-0032950,2022,2,337.0
00-0032950,2024,15,20.0
00-0032950,2025,7,313.0
00-0028118,2019,1,0.0
00-0028118,2019,16,0.0
00-0028986,2019,1,380.0
00-0028986,2019,2,221.0
00-0029665,2019,1,55.0
00-0030533,2019,4,127.0
00-0033949,2025,7,12.0
00-0031288,2019,17,225.0
00-0031395,2019,13,0.0
00-0036212,2020,6,9.0
00-0039923,2025,1,143.0
00-0022924,2020,1,229.0
00-0022924,2021,1,188.0
00-0022924,2021,5,253.0
00-0033077,2019,2,269.0
00-0039398,2025,3,41.0
00-0033869,2019,1,228.0
00-0037012,2025,11,37.0
00-0034177,2019,12,15.0
00-0036389,2022,9,243.0
00-0036389,2023,3,277.0
00-0036389,2024,1,278.0
00-0036389,2024,4,158.0
00-0036389,2025,4,130.0
00-0037077,2022,18,169.0
00-0037077,2023,2,299.0
00-0037077,2023,3,170.0
00-0037077,2023,5,388.0
00-0035993,2022,14,88.0
00-0035993,2023,9,38.0
00-0035993,2023,7,0.0
00-0035993,2024,5,194.0
00-0034869,2019,1,175.0
00-0029263,2020,5,217.0
00-0029263,2021,12,247.0
00-0029263,2022,6,188.0
00-0029263,2023,7,194.0
00-0029263,2023,16,238.0
00-0029263,2024,12,270.0
00-0036972,2022,1,213.0
00-0036972,2023,1,316.0
00-0036972,2023,2,231.0
00-0036972,2023,5,110.0
00-0036972,2023,7,272.0
00-0036972,2023,12,89.0
00-0036972,2024,6,6.0
00-0036972,2025,20,4.0
00-0036972,2025,5,342.0
00-0019596,2020,6,166.0
00-0026197,2020,17,218.0
00-0023459,2020,3,283.0
00-0023459,2022,3,255.0
00-0023459,2024,1,167.0
00-0023459,2024,4,225.0
00-0023459,2024,13,185.0
00-0027939,2020,14,119.0
00-0027948,2020,6,0.0
00-0032156,2023,18,70.0
00-0032156,2023,16,217.0
00-0033077,2020,4,502.0
00-0029567,2020,7,261.0
00-0029567,2021,16,250.0
00-0029567,2022,17,81.0
00-0034771,2020,17,315.0
00-0034796,2020,19,162.0
00-0038582,2023,15,0.0
00-0035146,2020,12,77.0
00-0036879,2022,9,103.0
00-0035264,2020,14,27.0
00-0035652,2020,13,40.0
00-0038391,2023,17,37.0
00-0031237,2020,7,254.0
00-0031237,2020,9,310.0
00-0031237,2021,5,288.0
00-0031237,2022,5,0.0
00-0031237,2023,5,0.0
00-0031800,2021,3,212.0
00-0031800,2022,8,279.0
00-0031800,2023,9,268.0
00-0031800,2024,15,4.0
00-0026300,2025,16,43.0
00-0033873,2019,7,76.0
00-0033873,2022,20,195.0
00-0033873,2023,19,262.0
00-0033873,2023,21,241.0
00-0033873,2020,1,211.0
00-0033873,2020,7,200.0
00-0033873,2021,1,337.0
00-0033873,2021,5,272.0
00-0033873,2022,3,262.0
00-0033873,2024,2,151.0
00-0033873,2024,4,245.0
00-0033873,2024,16,260.0
00-0033873,2025,1,258.0
00-0033873,2025,5,318.0
00-0033873,2024,22,257.0
00-0033873,2022,22,182.0
00-0033873,2023,1,226.0
00-0019596,2021,20,329.0
00-0033106,2021,1,338.0
00-0029263,2021,18,238.0
00-0031237,2021,1,264.0
00-0027688,2020,12,31.0
00-0027688,2021,4,0.0
00-0027688,2021,6,0.0
00-0027688,2021,7,0.0
00-0027688,2022,10,238.0
00-0039163,2023,5,249.0
00-0039163,2023,6,199.0
00-0039163,2024,3,215.0
00-0039163,2024,5,331.0
00-0033873,2021,18,270.0
00-0033873,2021,19,404.0
00-0034869,2020,1,215.0
00-0034869,2021,1,279.0
00-0034869,2023,1,0.0
00-0034869,2024,1,208.0
00-0034869,2024,11,246.0
00-0034869,2024,12,330.0
00-0034869,2024,17,377.0
00-0034869,2024,19,245.0
00-0034869,2025,9,330.0
00-0038579,2023,9,209.0
00-0038579,2024,7,52.0
00-0038579,2024,13,340.0
00-0035704,2021,16,153.0
00-0035704,2021,17,245.0
00-0036197,2021,18,103.0
00-0036264,2021,9,190.0
00-0036355,2021,13,317.0
00-0025708,2019,16,0.0
00-0036971,2021,1,332.0
00-0034177,2019,7,0.0
00-0034177,2020,4,0.0
00-0034177,2024,7,74.0
00-0034177,2024,15,123.0
00-0039164,2024,1,212.0
00-0037013,2021,18,87.0
00-0031345,2023,2,185.0
00-0033537,2023,7,5.0
00-0033537,2023,9,219.0
00-0033869,2020,12,242.0
00-0034796,2023,14,316.0
00-0034796,2024,9,280.0
00-0035710,2023,9,25.0
00-0036442,2024,1,164.0
00-0037834,2024,13,94.0
00-0038128,2022,2,6.0
00-0038128,2024,16,34.0
00-0029857,2019,15,0.0
00-0031503,2020,10,63.0
00-0031503,2020,17,0.0
00-0031503,2022,3,353.0
00-0031503,2022,2,236.0
00-0031503,2024,5,16.0
00-0031503,2024,13,497.0
00-0031503,2024,12,219.0
00-0040494,2025,8,13.0
00-0040494,2025,16,52.0
00-0039152,2024,3,260.0
00-0039152,2024,2,192.0
00-0039152,2024,10,175.0
00-0035228,2020,3,270.0
00-0035228,2021,5,239.0
00-0035228,2021,6,229.0
00-0035228,2022,2,277.0
00-0035228,2024,2,266.0
00-0035228,2024,3,207.0
00-0022787,2019,14,0.0
00-0022787,2019,11,0.0
00-0022787,2020,12,0.0
00-0034955,2021,17,0.0
00-0034955,2025,3,0.0
00-0033119,2020,18,0.0
00-0033119,2020,14,0.0
00-0033119,2021,5,275.0
00-0033119,2021,1,0.0
00-0033119,2022,1,147.0
00-0033119,2022,5,230.0
00-0033119,2022,10,212.0
00-0033119,2025,11,452.0
00-0033119,2025,15,249.0
00-0033119,2025,16,203.0
00-0026143,2020,1,450.0
00-0026143,2021,4,283.0
00-0026143,2022,11,213.0
00-0026143,2022,6,389.0
00-0036898,2022,4,246.0
00-0036898,2023,15,0.0
00-0036898,2023,19,6.0
00-0036898,2024,18,128.0
00-0040668,2025,12,209.0
00-0040668,2025,16,157.0
00-0040704,2025,7,116.0
00-0035710,2023,1,104.0
00-0035710,2023,2,321.0
00-0035710,2024,1,186.0
00-0035710,2024,4,281.0
00-0035710,2024,5,257.0
00-0033077,2025,6,261.0
00-0033077,2023,14,271.0
00-0033077,2022,8,250.0
00-0033077,2023,3,249.0
00-0033077,2024,2,293.0
00-0033077,2024,4,221.0
00-0033077,2022,10,265.0
00-0033936,2022,16,0.0
00-0033936,2022,17,29.0
00-0033936,2022,13,6.0
00-0026158,2022,18,149.0
00-0026158,2022,2,307.0
00-0026158,2023,13,254.0
00-0026158,2023,17,309.0
00-0026158,2024,4,168.0
00-0026158,2024,5,359.0
00-0026158,2025,4,184.0
00-0026158,2025,6,219.0
00-0034857,2025,8,163.0
