player_id,season,week,position,fantasy_ppr
00-0029692,2025,9,P,0.0
00-0030070,2025,9,DT,0.0
00-0029822,2025,9,K,0.0
00-0030092,2025,9,P,0.0
00-0030062,2025,9,CB,0.0
00-0029606,2025,9,FS,0.0
00-0029607,2025,9,OLB,0.0
00-0030061,2025,9,TE,8.600000000000001
00-0030761,2019,3,OLB,0.0
00-0038608,2024,3,WR,1.2
00-0038610,2024,3,P,0.0
00-0033303,2024,10,K,0.0
00-0033297,2024,10,DT,0.0
00-0033293,2024,10,RB,12.100000000000001
00-0033288,2024,10,TE,14.7
00-0033921,2023,6,WR,13.7
00-0033914,2023,6,MLB,0.0
00-0033903,2022,12,S,0.0
00-0033907,2023,6,DE,0.0
00-0033893,2023,6,RB,2.4000000000000004
00-0033897,2023,6,RB,9.2
00-0033923,2023,6,RB,16.1
00-0033902,2022,12,DE,0.0
00-0030564,2025,9,WR,0.0
00-0030565,2025,9,QB,26.259999999999998
00-0030114,2025,9,FS,0.0
00-0030506,2025,9,TE,12.600000000000001
00-0030757,2025,9,DT,0.0
00-0030279,2025,9,WR,6.1000000000000005
00-0031040,2025,9,OLB,0.0
00-0030140,2025,9,P,0.0
00-0030792,2019,3,G,0.0
00-0038623,2024,3,DT,0.0
00-0038618,2024,3,WR,0.0
00-0038621,2024,3,WR,14.8
00-0033357,2024,10,TE,7.0
00-0033943,2023,6,WR,8.0
00-0033930,2023,6,CB,0.0
00-0033936,2023,6,QB,-0.2
00-0033935,2023,6,DE,0.0
00-0033526,2024,10,RB,5.7
00-0033463,2024,10,DE,0.0
00-0033536,2024,10,WR,10.2
00-0034163,2022,12,DE,0.0
00-0033393,2024,10,CB,0.0
00-0033551,2024,10,CB,0.0
00-0033445,2024,10,LB,0.0
00-0033347,2024,10,DT,0.0
00-0033503,2024,10,CB,0.0
00-0033512,2024,10,S,0.0
00-0031079,2025,9,P,0.0
00-0031177,2025,9,DE,0.0
00-0031203,2025,9,K,0.0
00-0031254,2025,9,DT,0.0
00-0031136,2025,9,K,0.0
00-0031236,2025,9,WR,3.6
00-0030946,2019,3,DE,0.0
00-0038678,2024,3,RB,0.0
00-0033555,2024,10,WR,12.6
00-0034162,2023,6,P,0.0
00-0034364,2022,12,TE,15.100000000000001
00-0034185,2023,6,DT,0.0
00-0034203,2023,6,CB,0.0
00-0034361,2022,12,S,0.0
00-0034373,2022,12,DE,0.0
00-0033952,2023,6,DT,0.0
00-0034161,2023,6,K,0.0
00-0034208,2023,6,RB,1.1
00-0034234,2023,6,DT,0.0
00-0034270,2023,6,TE,5.4
00-0034159,2023,6,TE,1.4
00-0034160,2023,6,P,0.0
00-0034091,2023,6,DB,0.0
00-0038636,2024,3,RB,1.1
00-0038634,2024,3,DT,0.0
00-0033595,2024,10,DE,0.0
00-0033570,2024,10,MLB,0.0
00-0033582,2024,10,DT,0.0
00-0033563,2024,10,DE,0.0
00-0033591,2024,10,WR,6.300000000000001
00-0033576,2024,10,TE,0.0
00-0031364,2025,9,OLB,0.0
00-0031381,2025,9,WR,23.0
00-0033702,2024,10,K,0.0
00-0033782,2024,10,DE,0.0
00-0031041,2019,3,CB,0.0
00-0033662,2024,10,QB,-2.0
00-0033787,2024,10,K,0.0
00-0033699,2024,10,RB,18.1
00-0031035,2019,3,TE,1.3
00-0033697,2024,10,CB,0.0
00-0034348,2023,6,WR,14.600000000000001
00-0034278,2023,6,CB,0.0
00-0034275,2023,6,DT,0.0
00-0034342,2023,6,G,0.0
00-0034310,2023,6,DB,0.0
00-0034320,2023,6,DE,0.0
00-0034333,2023,6,NT,0.0
00-0034485,2022,12,DB,0.0
00-0031557,2025,9,DT,0.0
00-0031588,2025,9,WR,12.8
00-0031565,2025,9,DE,0.0
00-0031898,2025,9,LB,0.0
00-0031687,2025,9,RB,2.4000000000000004
00-0031608,2025,9,S,0.0
00-0031551,2025,9,NT,0.0
00-0038717,2024,3,DB,0.0
00-0038720,2024,3,TE,4.4
00-0038715,2024,3,SAF,0.0
00-0033869,2024,10,QB,-0.1
00-0034368,2023,6,ILB,0.0
00-0034359,2023,6,DE,0.0
00-0034351,2023,6,TE,9.2
00-0034350,2023,6,LB,0.0
00-0033860,2024,10,DT,0.0
00-0033875,2024,10,OLB,0.0
00-0033877,2024,10,FS,0.0
00-0033873,2024,10,QB,16.54
00-0033854,2024,10,RB,1.1
00-0034762,2022,12,C,0.0
00-0034764,2022,12,WR,11.3
00-0033876,2024,10,DE,0.0
00-0033858,2024,10,TE,7.5
00-0033881,2024,10,TE,10.0
00-0033862,2024,10,K,0.0
00-0032052,2025,9,DE,0.0
00-0032065,2025,9,P,0.0
00-0032103,2025,9,MLB,0.0
00-0031935,2025,9,DE,0.0
00-0031933,2025,9,DE,0.0
00-0031957,2025,9,DT,0.0
00-0038778,2024,3,DL,0.0
00-0038788,2024,3,CB,0.0
00-0033906,2024,10,RB,15.9
00-0034391,2023,6,CB,0.0
00-0034374,2023,6,FS,0.0
00-0034381,2023,6,OLB,0.0
00-0033904,2024,10,OT,0.0
00-0033894,2024,10,FS,0.0
00-0034399,2023,6,G,0.0
00-0034413,2023,6,LB,0.0
00-0034387,2023,6,DT,0.0
00-0033897,2024,10,RB,17.0
00-0033908,2024,10,WR,15.0
00-0034385,2023,6,LB,0.0
00-0034383,2023,6,TE,16.1
00-0034376,2023,6,CB,0.0
00-0033889,2024,10,OT,0.0
00-0034832,2022,12,OLB,0.0
00-0034831,2022,12,DE,0.0
00-0033890,2024,10,S,0.0
00-0033886,2024,10,OLB,0.0
00-0033905,2024,10,DT,0.0
00-0032104,2025,9,RB,1.5
00-0032378,2025,9,DT,0.0
00-0031054,2019,3,DT,0.0
00-0038933,2024,3,TE,13.100000000000001
00-0038905,2024,3,K,0.0
00-0033923,2024,10,RB,17.0
00-0034490,2023,6,LB,0.0
00-0033914,2024,10,MLB,0.0
00-0031097,2019,3,CB,0.0
00-0033926,2024,10,CB,0.0
00-0034527,2023,6,DB,0.0
00-0034516,2023,6,CB,0.0
00-0034487,2023,6,WR,0.0
00-0034521,2023,6,WR,1.8
00-0034429,2023,6,OT,0.0
00-0034414,2023,6,RB,2.6
00-0035112,2022,12,OT,0.0
00-0035084,2022,12,OT,0.0
00-0032415,2025,9,OLB,0.0
00-0032392,2025,9,TE,3.0
00-0032445,2025,9,G,0.0
00-0032442,2025,9,OLB,0.0
00-0032381,2025,9,OT,0.0
00-0032424,2025,9,DT,0.0
00-0032387,2025,9,DT,0.0
00-0038936,2024,3,C,0.0
00-0038935,2024,3,TE,9.2
00-0038938,2024,3,WR,0.0
00-0034745,2023,6,DB,0.0
00-0034673,2023,6,MLB,0.0
00-0034677,2023,6,DT,0.0
00-0034721,2023,6,P,0.0
00-0034754,2023,6,ILB,0.0
00-0034573,2023,6,CB,0.0
00-0031130,2019,3,OLB,0.0
00-0034675,2023,6,FS,0.0
00-0035253,2022,12,SAF,0.0
00-0035248,2022,12,DE,0.0
00-0032759,2025,9,DT,0.0
00-0032726,2025,9,K,0.0
00-0032569,2025,9,K,0.0
00-0032753,2025,9,LS,0.0
00-0032464,2025,9,WR,0.0
00-0032580,2025,9,DB,0.0
00-0032667,2025,9,DE,0.0
00-0038979,2024,3,WR,1.4
00-0034116,2024,10,DB,0.0
00-0034780,2023,6,CB,0.0
00-0034756,2023,6,CB,0.0
00-0034777,2023,6,WR,5.6
00-0033952,2024,10,DT,0.0
00-0033935,2024,10,DE,0.0
00-0034796,2023,6,QB,17.12
00-0034778,2023,6,CB,0.0
00-0034773,2023,6,DT,0.0
00-0034775,2023,6,WR,13.9
00-0034782,2023,6,DT,0.0
00-0034760,2023,6,DT,0.0
00-0032762,2025,9,DE,0.0
00-0033964,2024,10,DE,0.0
00-0035409,2022,12,DT,0.0
00-0034162,2024,10,P,0.0
00-0034158,2024,10,OT,0.0
00-0034163,2024,10,DE,0.0
00-0034067,2024,10,LS,0.0
00-0033928,2024,10,CB,0.0
00-0033955,2024,10,RB,6.7
00-0034159,2024,10,TE,8.0
00-0034184,2024,10,RB,5.5
00-0031142,2019,3,G,0.0
00-0033046,2025,9,LB,0.0
00-0033010,2025,9,DT,0.0
00-0038995,2024,3,DT,0.0
00-0034272,2024,10,WR,25.9
00-0034807,2023,6,DE,0.0
00-0034203,2024,10,CB,0.0
00-0034263,2024,10,DB,0.0
00-0034251,2024,10,DT,0.0
00-0034827,2023,6,WR,10.100000000000001
00-0034829,2023,6,TE,5.800000000000001
00-0034805,2023,6,DE,0.0
00-0034800,2023,6,DE,0.0
00-0034815,2023,6,MLB,0.0
00-0034270,2024,10,TE,1.8
00-0034264,2024,10,DT,0.0
00-0035669,2022,12,SAF,0.0
00-0035663,2022,12,SAF,0.0
00-0035667,2022,12,DT,0.0
00-0035665,2022,12,DB,0.0
00-0034234,2024,10,DT,0.0
00-0033090,2025,9,TE,9.100000000000001
00-0033051,2025,9,DT,0.0
00-0033066,2025,9,DT,0.0
00-0033055,2025,9,CB,0.0
00-0033073,2025,9,DE,0.0
00-0033106,2025,9,QB,19.36
00-0033109,2025,9,NT,0.0
00-0039006,2024,3,DE,0.0
00-0039000,2024,3,CB,0.0
00-0034843,2023,6,CB,0.0
00-0039013,2024,3,LB,0.0
00-0034277,2024,10,SAF,0.0
00-0034855,2023,6,QB,6.84
00-0034837,2023,6,WR,6.6
00-0034844,2023,6,RB,13.8
00-0034834,2023,6,DE,0.0
00-0034854,2023,6,WR,0.0
00-0034275,2024,10,DT,0.0
00-0035876,2022,12,WR,1.7000000000000002
00-0035889,2022,12,P,0.0
00-0035795,2022,12,CB,0.0
00-0033120,2025,9,NT,0.0
00-0033119,2025,9,QB,24.839999999999996
00-0033132,2025,9,FS,0.0
00-0033217,2025,9,TE,0.0
00-0033156,2025,9,DE,0.0
00-0033110,2025,9,TE,10.3
00-0031203,2019,3,K,0.0
00-0039020,2024,3,G,0.0
00-0034278,2024,10,CB,0.0
00-0034902,2023,6,LB,0.0
00-0034296,2024,10,LB,0.0
00-0034285,2024,10,DT,0.0
00-0034972,2023,6,RB,11.2
00-0034960,2023,6,WR,17.1
00-0034857,2023,6,QB,13.86
00-0034858,2023,6,S,0.0
00-0034970,2023,6,TE,1.5
00-0034974,2023,6,SAF,0.0
00-0036196,2022,12,WR,7.800000000000001
00-0036193,2022,12,LB,0.0
00-0033281,2025,9,CB,0.0
00-0033269,2025,9,P,0.0
00-0033246,2025,9,TE,0.0
00-0033280,2025,9,RB,34.3
00-0031235,2019,3,WR,11.600000000000001
00-0031218,2019,3,CB,0.0
00-0039047,2024,3,LB,0.0
00-0039040,2024,3,RB,8.8
00-0039061,2024,3,DE,0.0
00-0035098,2023,6,DB,0.0
00-0039059,2024,3,P,0.0
00-0034348,2024,10,WR,19.0
00-0034351,2024,10,TE,10.5
00-0035073,2023,6,DT,0.0
00-0034302,2024,10,LB,0.0
00-0035042,2023,6,P,0.0
00-0035140,2023,6,WR,0.0
00-0035141,2023,6,G,0.0
00-0035026,2023,6,DT,0.0
00-0035020,2023,6,LB,0.0
00-0034333,2024,10,NT,0.0
00-0034356,2024,10,CB,0.0
00-0036289,2022,12,DT,0.0
00-0036282,2022,12,SAF,0.0
00-0033297,2025,9,DT,0.0
00-0033282,2025,9,WR,1.6
00-0033303,2025,9,K,0.0
00-0033293,2025,9,RB,11.8
00-0033288,2025,9,TE,6.9
00-0031237,2019,3,QB,16.28
00-0031253,2019,3,DB,0.0
00-0035215,2023,6,WR,7.3
00-0035190,2023,6,P,0.0
00-0039066,2024,3,TE,1.7000000000000002
00-0039067,2024,3,WR,29.1
00-0034376,2024,10,CB,0.0
00-0035230,2023,6,DT,0.0
00-0035208,2023,6,WR,1.5
00-0034361,2024,10,S,0.0
00-0035192,2023,6,K,0.0
00-0035184,2023,6,RB,2.3
00-0035219,2023,6,DT,0.0
00-0035229,2023,6,TE,11.0
00-0035236,2023,6,CB,0.0
00-0034371,2024,10,DE,0.0
00-0034365,2024,10,TE,1.3
00-0034368,2024,10,ILB,0.0
00-0036356,2022,12,LB,0.0
00-0036355,2022,12,QB,28.76
00-0034375,2024,10,OLB,0.0
00-0034357,2024,10,SAF,0.0
00-0034381,2024,10,OLB,0.0
00-0034373,2024,10,DE,0.0
00-0034374,2024,10,FS,0.0
00-0033336,2025,9,LB,0.0
00-0033307,2025,9,WR,5.4
00-0031257,2019,3,WR,22.3
00-0039108,2024,3,DE,0.0
00-0039110,2024,3,DT,0.0
00-0039111,2024,3,LB,0.0
00-0035262,2023,6,LB,0.0
00-0036501,2022,12,CB,0.0
00-0035248,2023,6,DE,0.0
00-0035265,2023,6,DE,0.0
00-0034391,2024,10,CB,0.0
00-0034417,2024,10,OT,0.0
00-0034424,2024,10,OLB,0.0
00-0034384,2024,10,CB,0.0
00-0039076,2024,3,LB,0.0
00-0034413,2024,10,LB,0.0
00-0036497,2022,12,WR,0.0
00-0036441,2022,12,LB,0.0
00-0034407,2024,10,WR,6.6
00-0034386,2024,10,WR,2.6
00-0034383,2024,10,TE,9.600000000000001
00-0034397,2024,10,DT,0.0
00-0033546,2025,9,DE,0.0
00-0033548,2025,9,CB,0.0
00-0033393,2025,9,CB,0.0
00-0033381,2025,9,DT,0.0
00-0033503,2025,9,CB,0.0
00-0033523,2025,9,DE,0.0
00-0031269,2019,3,DB,0.0
00-0039140,2024,3,CB,0.0
00-0034675,2024,10,FS,0.0
00-0035292,2023,6,ILB,0.0
00-0034431,2024,10,OLB,0.0
00-0034753,2024,10,TE,18.8
00-0035289,2023,6,QB,9.56
00-0035341,2023,6,WR,0.0
00-0035291,2023,6,RB,2.3
00-0035298,2023,6,WR,1.4
00-0034673,2024,10,MLB,0.0
00-0034490,2024,10,LB,0.0
00-0031297,2019,3,DE,0.0
00-0034613,2024,10,TE,16.3
00-0036629,2022,12,SAF,0.0
00-0036634,2022,12,LB,0.0
00-0034437,2024,10,P,0.0
00-0034487,2024,10,WR,2.1
00-0034646,2024,10,WR,0.0
00-0034754,2024,10,ILB,0.0
00-0034488,2024,10,SAF,0.0
00-0033555,2025,9,WR,2.9
00-0033572,2025,9,WR,0.0
00-0033854,2025,9,RB,1.2
00-0033571,2025,9,OLB,0.0
00-0033595,2025,9,DE,0.0
00-0038694,2025,12,DT,0.0
00-0039142,2024,3,DE,0.0
00-0035357,2023,6,CB,0.0
00-0039143,2024,3,DE,0.0
00-0034760,2024,10,DT,0.0
00-0034778,2024,10,CB,0.0
00-0034465,2024,10,SAF,0.0
00-0034773,2024,10,DT,0.0
00-0035358,2023,6,K,0.0
00-0035378,2023,6,SAF,0.0
00-0035386,2023,6,LB,0.0
00-0035402,2023,6,DE,0.0
00-0035352,2023,6,LB,0.0
00-0035535,2023,6,WR,10.9
00-0036884,2022,12,CB,0.0
00-0033870,2025,9,DE,0.0
00-0033876,2025,9,DE,0.0
00-0033858,2025,9,TE,5.5
00-0033872,2025,9,LB,0.0
00-0033873,2025,9,QB,10.5
00-0033857,2025,9,WR,1.2
00-0033860,2025,9,DT,0.0
00-0033874,2025,9,CB,0.0
00-0039147,2024,3,CB,0.0
00-0039148,2024,3,DE,0.0
00-0034779,2024,10,DB,0.0
00-0034794,2024,10,K,0.0
00-0034782,2024,10,DT,0.0
00-0035642,2023,6,DE,0.0
00-0035567,2023,6,RB,6.3
00-0035628,2023,6,RB,1.9000000000000001
00-0035639,2023,6,WR,0.0
00-0035631,2023,6,TE,1.4
00-0034789,2024,10,FS,0.0
00-0035640,2023,6,WR,10.9
00-0034780,2024,10,CB,0.0
00-0036962,2022,12,SAF,0.0
00-0034790,2024,10,FS,0.0
00-0033890,2025,9,S,0.0
00-0033881,2025,9,TE,0.0
00-0033886,2025,9,OLB,0.0
00-0033907,2025,9,DE,0.0
00-0033884,2025,9,CB,0.0
00-0033905,2025,9,DT,0.0
00-0033906,2025,9,RB,0.7000000000000002
00-0031319,2019,3,WR,0.0
00-0031307,2019,3,DB,0.0
00-0039163,2024,3,QB,9.8
00-0039167,2024,3,CB,0.0
00-0039169,2024,3,CB,0.0
00-0035667,2023,6,DT,0.0
00-0035656,2023,6,DT,0.0
00-0035657,2023,6,RB,0.1
00-0034815,2024,10,MLB,0.0
00-0034825,2024,10,LB,0.0
00-0034810,2024,10,DE,0.0
00-0039289,2024,3,DT,0.0
00-0037083,2022,12,DE,0.0
00-0039236,2024,3,WR,1.9
00-0037090,2022,12,SAF,0.0
00-0034796,2024,10,QB,32.900000000000006
00-0034800,2024,10,DE,0.0
00-0034805,2024,10,DE,0.0
00-0034798,2024,10,TE,1.6
00-0033952,2025,9,DT,0.0
00-0033928,2025,9,CB,0.0
00-0033923,2025,9,RB,12.5
00-0033914,2025,9,MLB,0.0
00-0033918,2025,9,CB,0.0
00-0033955,2025,9,RB,0.0
00-0031333,2019,3,S,0.0
00-0031345,2019,3,QB,9.38
00-0039333,2024,3,CB,0.0
00-0035681,2023,6,SAF,0.0
00-0039325,2024,3,RB,8.4
00-0039337,2024,3,WR,28.200000000000003
00-0034836,2024,10,OT,0.0
00-0035699,2023,6,CB,0.0
00-0035685,2023,6,RB,4.300000000000001
00-0035679,2023,6,C,0.0
00-0035689,2023,6,TE,4.7
00-0034084,2025,9,K,0.0
00-0034827,2024,10,WR,5.7
00-0034829,2024,10,TE,7.0
00-0034834,2024,10,DE,0.0
00-0037250,2022,12,CB,0.0
00-0037251,2022,12,DE,0.0
00-0034830,2024,10,TE,0.0
00-0034828,2024,10,LB,0.0
00-0034162,2025,9,P,0.0
00-0034161,2025,9,K,0.0
00-0033964,2025,9,LB,0.0
00-0034163,2025,9,DE,0.0
00-0034160,2025,9,P,0.0
00-0031360,2019,3,MLB,0.0
00-0039343,2024,3,CB,0.0
00-0039345,2024,3,CB,0.0
00-0034860,2024,10,WR,1.8
00-0034857,2024,10,QB,18.200000000000003
00-0034844,2024,10,RB,8.8
00-0034855,2024,10,QB,8.940000000000001
00-0035889,2023,6,P,0.0
00-0035707,2023,6,LB,0.0
00-0035718,2023,6,DT,0.0
00-0035771,2023,6,TE,0.0
00-0035719,2023,6,WR,1.1
00-0035717,2023,6,DE,0.0
00-0034843,2024,10,CB,0.0
00-0034837,2024,10,WR,25.4
00-0037321,2022,12,CB,0.0
00-0034346,2025,9,G,0.0
00-0034285,2025,9,DE,0.0
00-0034278,2025,9,CB,0.0
00-0034234,2025,9,DT,0.0
00-0034302,2025,9,LB,0.0
00-0034333,2025,9,NT,0.0
00-0034173,2025,9,K,0.0
00-0031364,2019,3,OLB,0.0
00-0039356,2024,3,TE,0.0
00-0039359,2024,3,TE,0.0
00-0039353,2024,3,CB,0.0
00-0036045,2023,6,LB,0.0
00-0035895,2023,6,LB,0.0
00-0035946,2023,6,DT,0.0
00-0034968,2024,10,SAF,0.0
00-0034869,2024,10,QB,6.440000000000001
00-0034951,2024,10,OT,0.0
00-0034941,2024,10,P,0.0
00-0034902,2024,10,LB,0.0
00-0031369,2019,3,C,0.0
00-0039351,2024,3,OT,-0.30000000000000004
00-0037667,2022,12,SAF,0.0
00-0039355,2024,3,WR,7.4
00-0034975,2024,10,RB,1.8
00-0034874,2024,10,ILB,0.0
00-0034978,2024,10,G,0.0
00-0034928,2024,10,WR,0.0
00-0034355,2025,9,SAF,0.0
00-0034348,2025,9,WR,10.0
00-0034356,2025,9,CB,0.0
00-0034361,2025,9,S,0.0
00-0034350,2025,9,LB,0.0
00-0039363,2024,3,RB,1.9000000000000001
00-0034981,2024,10,TE,0.0
00-0036130,2023,6,DT,0.0
00-0034994,2024,10,OT,0.0
00-0035142,2024,10,CB,0.0
00-0036124,2023,6,CB,0.0
00-0036087,2023,6,CB,0.0
00-0036162,2023,6,K,0.0
00-0036151,2023,6,DE,0.0
00-0035140,2024,10,WR,1.3
00-0035021,2024,10,WR,0.7000000000000001
00-0034987,2024,10,LB,0.0
00-0038043,2022,12,CB,0.0
00-0038042,2022,12,P,0.0
00-0035112,2024,10,OT,0.0
00-0034990,2024,10,CB,0.0
00-0035000,2024,10,LB,0.0
00-0035073,2024,10,DT,0.0
00-0034992,2024,10,DT,0.0
00-0034999,2024,10,LB,0.0
00-0035042,2024,10,P,0.0
00-0034381,2025,9,LB,0.0
00-0034383,2025,9,TE,13.7
00-0034365,2025,9,TE,1.9
00-0034407,2025,9,WR,1.5
00-0034391,2025,9,DB,0.0
00-0039374,2024,3,LB,0.0
00-0039384,2024,3,RB,6.0
00-0026293,2022,13,WR,0.0
00-0036196,2023,6,WR,3.1
00-0039375,2024,3,CB,0.0
00-0035230,2024,10,DT,0.0
00-0036223,2023,6,RB,11.5
00-0036193,2023,6,LB,0.0
00-0036192,2023,6,DE,0.0
00-0036204,2023,6,DT,0.0
00-0035208,2024,10,WR,1.8
00-0034413,2025,9,LB,0.0
00-0026858,2022,13,K,0.0
00-0035216,2024,10,WR,1.6
00-0035166,2024,10,LB,0.0
00-0035156,2024,10,P,0.0
00-0035229,2024,10,TE,15.2
00-0035228,2024,10,QB,28.740000000000002
00-0035144,2024,10,LB,0.0
00-0034418,2025,9,WR,1.7000000000000002
00-0034419,2025,9,WR,0.0
00-0034431,2025,9,OLB,0.0
00-0034437,2025,9,P,0.0
00-0034465,2025,9,DB,0.0
00-0039404,2024,3,K,0.0
00-0039409,2024,3,K,0.0
00-0039390,2024,3,CB,0.0
00-0039412,2024,3,DE,0.0
00-0035235,2024,10,OT,0.0
00-0036241,2023,6,CB,0.0
00-0036244,2023,6,TE,4.9
00-0036233,2023,6,WR,0.0
00-0036232,2023,6,TE,0.0
00-0036259,2023,6,WR,4.6
00-0035237,2024,10,OT,0.0
00-0035234,2024,10,OT,0.0
00-0029263,2022,13,QB,9.66
00-0035236,2024,10,CB,0.0
00-0035239,2024,10,CB,0.0
00-0034675,2025,9,FS,0.0
00-0034639,2025,9,DB,0.0
00-0034613,2025,9,TE,6.2
00-0034673,2025,9,MLB,0.0
00-0034485,2025,9,SAF,0.0
00-0034678,2025,9,G,0.0
00-0034473,2025,9,LB,0.0
00-0031388,2019,3,DL,0.0
00-0039423,2024,3,DT,0.0
00-0039603,2024,3,RB,0.2
00-0039515,2024,3,LB,0.0
00-0036286,2023,6,LB,0.0
00-0031393,2019,3,LB,0.0
00-0036275,2023,6,RB,17.8
00-0036267,2023,6,OT,0.0
00-0035243,2024,10,RB,0.5
00-0035244,2024,10,SAF,0.0
00-0035250,2024,10,RB,5.5
00-0035253,2024,10,SAF,0.0
00-0030279,2022,13,WR,20.8
00-0039611,2024,3,P,0.0
00-0030294,2022,13,S,0.0
00-0035262,2024,10,LB,0.0
00-0035248,2024,10,DE,0.0
00-0035249,2024,10,TE,9.2
00-0035240,2024,10,LB,0.0
00-0035254,2024,10,LB,0.0
00-0035261,2024,10,RB,10.3
00-0034720,2025,9,LB,0.0
00-0034778,2025,9,CB,0.0
00-0034752,2025,9,OT,0.0
00-0034775,2025,9,WR,6.6
00-0034760,2025,9,DE,0.0
00-0036328,2023,6,RB,8.6
00-0036321,2023,6,DE,0.0
00-0039623,2024,3,WR,3.1
00-0035276,2024,10,LB,0.0
00-0031500,2022,13,DE,0.0
00-0035269,2024,10,K,0.0
00-0035272,2024,10,OLB,0.0
00-0036306,2023,6,SAF,0.0
00-0031364,2022,13,OLB,0.0
00-0031411,2022,13,LB,0.0
00-0031484,2022,13,TE,0.0
00-0031280,2022,13,QB,16.0
00-0031381,2022,13,WR,37.7
00-0036290,2023,6,TE,2.9
00-0031298,2022,13,SAF,0.0
00-0036309,2023,6,WR,6.800000000000001
00-0036292,2023,6,CB,0.0
00-0036329,2023,6,SAF,0.0
00-0031492,2022,13,K,0.0
00-0036313,2023,6,P,0.0
00-0036294,2023,6,LB,0.0
00-0035277,2024,10,CB,0.0
00-0034779,2025,9,LB,0.0
00-0034790,2025,9,FS,0.0
00-0034780,2025,9,CB,0.0
00-0031426,2019,3,G,0.0
00-0031412,2019,3,DE,0.0
00-0039718,2024,3,LB,0.0
00-0039741,2024,3,LB,0.0
00-0039734,2024,3,DE,0.0
00-0035280,2024,10,P,0.0
00-0035278,2024,10,DT,0.0
00-0035301,2024,10,SAF,0.0
00-0036345,2023,6,WR,8.8
00-0036348,2023,6,SAF,0.0
00-0036375,2023,6,CB,0.0
00-0036349,2023,6,SAF,0.0
00-0036351,2023,6,DE,0.0
00-0036343,2023,6,LB,0.0
00-0031492,2019,3,K,0.0
00-0031587,2022,13,CB,0.0
00-0034801,2025,9,LB,0.0
00-0034796,2025,9,QB,25.56
00-0034800,2025,9,DE,0.0
00-0034798,2025,9,TE,0.0
00-0034791,2025,9,RB,3.4000000000000004
00-0034805,2025,9,DE,0.0
00-0034818,2025,9,NT,0.0
00-0034810,2025,9,DT,0.0
00-0031502,2019,3,P,0.0
00-0039764,2024,3,DT,0.0
00-0035402,2024,10,DE,0.0
00-0035316,2024,10,LB,0.0
00-0035341,2024,10,WR,0.0
00-0035406,2024,10,WR,4.300000000000001
00-0036407,2023,6,WR,4.4
00-0036406,2023,6,OT,0.0
00-0036388,2023,6,SAF,0.0
00-0036394,2023,6,CB,0.0
00-0036400,2023,6,LB,0.0
00-0035357,2024,10,CB,0.0
00-0031512,2019,3,DB,0.0
00-0035378,2024,10,SAF,0.0
00-0032165,2022,13,CB,0.0
00-0032214,2022,13,TE,2.4000000000000004
00-0032217,2022,13,OT,0.0
00-0032211,2022,13,WR,27.8
00-0035386,2024,10,LB,0.0
00-0035409,2024,10,DT,0.0
00-0034827,2025,9,WR,22.98
00-0034828,2025,9,LB,0.0
00-0034854,2025,9,WR,0.0
00-0034843,2025,9,CB,0.0
00-0034832,2025,9,OLB,0.0
00-0039888,2025,12,CB,0.0
00-0039793,2024,3,TE,4.3
00-0039794,2024,3,RB,9.8
00-0039776,2024,3,SAF,0.0
00-0036430,2023,6,DT,0.0
00-0036418,2023,6,LB,0.0
00-0036425,2023,6,RB,0.9
00-0035647,2024,10,DE,0.0
00-0035594,2024,10,RB,0.0
00-0035646,2024,10,LB,0.0
00-0035630,2024,10,G,0.0
00-0035537,2024,10,RB,6.2
00-0032569,2022,13,K,0.0
00-0032543,2022,13,WR,0.0
00-0035672,2024,10,LB,0.0
00-0035674,2024,10,DT,0.0
00-0035500,2024,10,WR,0.9
00-0035659,2024,10,WR,16.3
00-0035667,2024,10,DT,0.0
00-0035632,2024,10,SAF,0.0
00-0035413,2024,10,LB,0.0
00-0034874,2025,9,ILB,0.0
00-0034967,2025,9,LB,0.0
00-0034960,2025,9,WR,6.300000000000001
00-0034857,2025,9,QB,28.82
00-0034869,2025,9,QB,27.200000000000003
00-0031547,2019,3,WR,8.600000000000001
00-0039815,2024,3,LB,0.0
00-0039814,2024,3,TE,6.2
00-0035707,2024,10,LB,0.0
00-0035685,2024,10,RB,12.600000000000001
00-0036501,2023,6,CB,0.0
00-0035680,2024,10,LB,0.0
00-0036450,2023,6,RB,0.9
00-0036479,2023,6,DE,0.0
00-0036502,2023,6,SAF,0.0
00-0036500,2023,6,LB,0.0
00-0036442,2023,6,QB,13.8
00-0035676,2024,10,WR,15.9
00-0035692,2024,10,DE,0.0
00-0033047,2022,13,CB,0.0
00-0033050,2022,13,CB,0.0
00-0035795,2024,10,CB,0.0
00-0035719,2024,10,WR,12.600000000000001
00-0034975,2025,9,RB,3.5
00-0034982,2025,9,LB,0.0
00-0034973,2025,9,DE,0.0
00-0034999,2025,9,LB,0.0
00-0034968,2025,9,DB,0.0
00-0035020,2025,9,LB,0.0
00-0036553,2023,6,LB,0.0
00-0039838,2024,3,SAF,0.0
00-0039821,2024,3,CB,0.0
00-0039834,2024,3,SAF,0.0
00-0035889,2024,10,P,0.0
00-0035857,2024,10,DL,0.0
00-0036559,2023,6,CB,0.0
00-0036554,2023,6,WR,12.0
00-0036590,2023,6,TE,8.5
00-0036589,2023,6,CB,0.0
